,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
0,Glen Rice,29,CHH,SF,79,78,3362,19.7,.605,.291,.354,2.5,8.8,5.7,8.8,1.2,0.6,9.2,26.9,9.6,1.2,10.8,.154,3.9,-2.1,1.8,3.2
1,Latrell Sprewell,26,GSW,SG,80,79,3353,19.7,.570,.287,.405,2.1,10.9,6.5,27.0,2.1,1.0,15.9,26.9,7.0,1.1,8.1,.115,3.8,-1.1,2.7,4.0
2,Juwan Howard,23,WSB,SF,82,82,3324,16.1,.529,.002,.296,7.2,15.6,11.5,15.2,1.5,0.5,14.2,23.4,3.3,3.7,7.0,.101,0.1,-0.5,-0.3,1.4
3,Damon Stoudamire,23,TOR,PG,81,81,3311,18.1,.516,.353,.285,3.0,8.9,5.8,38.2,2.0,0.3,15.4,25.3,5.8,1.8,7.6,.110,3.4,-1.6,1.8,3.1
4,Gary Payton,28,SEA,PG,82,82,3213,21.8,.545,.256,.240,4.0,10.2,7.1,33.8,3.3,0.3,11.6,26.4,8.2,4.7,12.9,.193,4.4,1.1,5.5,6.1
5,Kendall Gill,28,NJN,SF,82,81,3199,19.6,.530,.151,.369,5.8,11.4,8.4,18.3,2.5,1.1,11.4,25.4,6.6,2.2,8.8,.132,2.8,0.1,2.9,4.0
6,Chris Mills,27,CLE,SF,80,79,3167,14.1,.544,.246,.234,4.8,15.8,10.2,11.3,1.6,1.2,10.9,17.5,4.1,4.7,8.9,.134,0.3,0.8,1.1,2.5
7,Jerry Stackhouse,22,PHI,SG,81,81,3166,14.1,.524,.261,.510,5.2,6.4,5.8,13.5,1.5,1.4,16.5,25.6,1.9,0.2,2.1,.032,-0.1,-2.2,-2.2,-0.2
8,Vin Baker,25,MIL,PF,78,78,3159,20.1,.553,.043,.416,10.4,20.7,15.6,12.1,1.4,2.7,14.2,25.3,4.9,3.4,8.3,.127,2.1,-0.1,2.0,3.2
9,Grant Hill,24,DET,SF,80,80,3147,25.5,.556,.026,.503,5.0,23.1,14.2,36.0,2.6,1.3,14.4,28.3,8.7,5.9,14.6,.223,5.4,2.7,8.2,8.0
10,Anthony Mason,30,CHH,PF,73,73,3143,18.9,.585,.004,.519,7.4,24.0,16.0,21.4,1.3,0.8,14.0,17.6,8.0,3.3,11.4,.173,2.6,0.8,3.5,4.3
11,Christian Laettner,27,ATL,PF,82,82,3140,19.1,.562,.078,.390,8.2,18.9,13.7,13.3,1.8,1.6,14.2,23.1,6.1,5.4,11.6,.177,1.4,1.0,2.5,3.5
12,Tim Hardaway,30,MIA,PG,81,81,3136,20.8,.532,.426,.263,1.9,8.5,5.2,41.9,2.6,0.2,13.0,26.6,7.9,5.0,12.9,.198,5.2,1.0,6.2,6.5
13,Tom Gugliotta,27,MIN,PF,81,81,3131,19.0,.526,.069,.423,7.1,19.3,13.3,19.3,2.2,2.1,15.6,27.5,2.6,4.2,6.7,.103,1.2,0.5,1.7,2.9
14,Doug Christie,26,TOR,SG,81,81,3127,15.1,.543,.404,.322,3.1,13.4,8.1,16.7,3.4,1.1,15.6,18.4,3.3,3.6,7.0,.107,0.0,1.7,1.7,2.9
15,Mitch Richmond,31,SAC,SG,81,81,3125,21.6,.578,.302,.337,2.2,9.8,6.0,20.6,2.0,0.6,11.6,29.4,8.7,2.1,10.8,.166,5.2,-0.6,4.6,5.2
16,Glenn Robinson,24,MIL,SF,80,79,3114,17.5,.528,.125,.253,5.1,14.6,9.9,14.8,1.8,1.6,14.4,27.8,2.0,2.7,4.7,.072,1.3,-0.7,0.7,2.1
17,Michael Jordan,33,CHI,SG,82,82,3106,27.8,.567,.157,.304,4.2,13.2,8.8,21.2,2.4,1.1,7.2,33.2,13.3,5.0,18.3,.283,7.8,1.1,8.9,8.6
18,Scottie Pippen,31,CHI,SF,82,82,3095,21.3,.554,.310,.213,5.9,13.3,9.7,24.3,2.7,1.1,12.5,24.6,7.8,5.2,13.1,.203,4.3,1.4,5.7,6.1
19,Joe Smith,21,GSW,PF,80,80,3086,16.0,.512,.036,.292,10.0,16.1,13.1,7.2,1.3,2.1,11.6,23.8,3.1,1.3,4.4,.068,-0.3,-2.0,-2.3,-0.2
20,Kenny Anderson,26,POR,PG,82,81,3081,19.5,.540,.322,.383,3.6,10.2,7.0,31.7,2.8,0.4,12.7,22.2,8.0,4.4,12.4,.193,3.2,1.2,4.4,5.0
21,Clifford Robinson,30,POR,SF,81,79,3077,13.1,.519,.336,.296,3.6,8.7,6.2,13.9,1.7,1.7,12.7,19.8,2.9,3.7,6.6,.103,0.0,0.5,0.6,2.0
22,Mookie Blaylock,29,ATL,PG,78,78,3056,20.4,.548,.521,.150,4.6,11.4,8.1,27.7,3.8,0.5,13.0,21.9,7.0,5.6,12.5,.197,4.3,2.4,6.8,6.8
23,Mark Jackson,31,2TM,PG,82,82,3054,15.7,.525,.262,.314,3.5,11.4,7.5,48.2,1.7,0.3,26.2,15.5,4.4,1.8,6.1,.097,2.0,-0.9,1.1,2.4
24,Mark Jackson,31,DEN,PG,52,52,2001,16.2,.528,.268,.301,4.1,11.3,7.7,50.0,1.3,0.3,25.2,15.3,3.6,0.5,4.0,.097,2.2,-1.4,0.7,1.4
25,Mark Jackson,31,IND,PG,30,30,1053,14.8,.519,.251,.339,2.3,11.6,7.0,44.8,2.4,0.2,28.1,15.9,0.8,1.3,2.1,.096,1.7,0.1,1.8,1.0
26,Allen Iverson,21,PHI,PG,76,74,3045,18.0,.513,.303,.362,4.0,7.2,5.6,33.6,2.6,0.6,16.2,28.9,3.1,1.0,4.1,.065,2.5,-1.6,0.9,2.2
27,Lindsey Hunter,26,DET,PG,82,76,3023,13.4,.515,.449,.195,2.5,7.0,4.8,8.9,2.4,0.7,7.8,20.1,3.0,3.4,6.4,.101,0.0,0.5,0.5,1.9
28,Kerry Kittles,22,NJN,SG,82,57,3012,16.0,.523,.352,.191,3.6,8.1,5.7,14.0,2.7,0.9,9.0,20.1,5.1,1.8,6.9,.110,1.4,0.4,1.8,2.9
29,Karl Malone,33,UTA,PF,82,82,2998,28.9,.600,.008,.439,8.5,24.2,16.8,24.5,2.0,1.3,11.1,32.7,11.6,5.1,16.7,.268,7.1,1.2,8.3,7.8
30,Eddie Jones,25,LAL,SG,80,80,2998,17.3,.559,.360,.312,3.5,8.9,6.2,15.0,3.3,1.2,12.1,20.9,5.3,4.3,9.6,.154,1.5,1.9,3.3,4.0
31,Rod Strickland,30,WSB,PG,82,81,2997,19.7,.533,.070,.450,3.8,9.2,6.5,38.1,2.5,0.3,16.9,23.9,5.5,3.3,8.8,.141,2.8,0.0,2.7,3.6
32,Kevin Garnett,20,MIN,SF,77,77,2995,18.2,.537,.019,.247,7.6,16.8,12.2,14.1,1.9,4.1,12.5,21.3,3.4,3.9,7.3,.116,1.1,1.1,2.2,3.2
33,David Wesley,26,BOS,PG,74,73,2991,16.5,.563,.294,.296,2.4,8.2,5.1,29.1,2.7,0.3,16.1,18.8,5.0,1.1,6.1,.097,1.1,-0.6,0.6,1.9
34,Dikembe Mutombo,30,ATL,C,80,80,2973,19.0,.584,.000,.602,11.0,25.9,18.6,6.4,0.9,7.0,16.9,17.4,4.7,6.6,11.3,.183,0.3,2.4,2.6,3.5
35,Antoine Walker,20,BOS,PF,82,68,2970,15.5,.474,.117,.270,10.4,19.0,14.4,15.3,1.8,1.3,13.2,25.2,0.0,1.7,1.7,.027,-0.3,-1.8,-2.1,-0.1
36,Reggie Miller,31,IND,SG,81,81,2966,20.2,.603,.431,.382,2.2,9.2,5.8,17.4,1.4,0.7,10.3,25.2,9.6,2.7,12.3,.200,5.8,0.0,5.8,5.8
37,Clarence Weatherspoon,26,PHI,SF,82,82,2949,14.2,.537,.007,.344,7.9,17.4,12.5,7.6,1.3,2.1,12.8,15.3,3.4,1.6,5.0,.081,-0.6,-0.6,-1.2,0.6
38,Dale Ellis,36,DEN,SF,82,51,2940,12.9,.537,.459,.228,3.9,7.4,5.7,9.8,1.1,0.2,10.3,21.5,3.2,0.0,3.1,.051,0.4,-2.3,-1.9,0.0
39,Nick Van Exel,25,LAL,PG,79,79,2937,16.0,.518,.435,.186,1.7,7.0,4.4,37.5,1.3,0.3,15.4,21.0,5.0,2.2,7.2,.118,2.9,-1.8,1.1,2.3
40,Joe Dumars,33,DET,SG,79,79,2923,15.6,.586,.439,.293,1.7,6.4,4.1,18.7,1.1,0.0,11.5,18.9,6.8,2.0,8.8,.144,2.6,-1.0,1.6,2.7
41,John Stockton,34,UTA,PG,82,82,2896,22.1,.656,.237,.428,2.1,7.4,4.9,46.0,3.1,0.4,21.6,18.4,10.0,3.6,13.6,.226,5.6,1.0,6.6,6.3
42,Olden Polynice,32,SAC,C,82,82,2893,13.1,.476,.006,.260,10.9,20.4,15.6,10.2,0.8,2.1,13.4,19.3,0.6,2.7,3.3,.055,-1.8,-1.0,-2.8,-0.6
43,Patrick Ewing,34,NYK,C,78,78,2887,21.3,.548,.007,.434,7.5,26.4,17.3,10.8,1.3,5.3,14.4,29.8,2.9,6.9,9.8,.163,0.9,1.9,2.8,3.5
44,Charles Oakley,33,NYK,PF,80,80,2873,14.2,.545,.027,.323,10.6,21.6,16.3,12.7,2.0,0.6,17.7,15.4,3.1,5.8,8.9,.149,-0.4,2.1,1.7,2.7
45,Terrell Brandon,26,CLE,PG,78,78,2868,21.5,.526,.206,.226,2.1,11.7,6.8,35.6,2.8,0.9,11.0,28.3,6.2,4.7,10.8,.181,4.2,1.5,5.6,5.5
46,Hakeem Olajuwon,34,HOU,C,78,78,2852,22.7,.558,.011,.313,7.4,21.0,14.5,16.2,2.1,4.5,14.8,30.4,3.5,5.6,9.1,.154,1.5,2.0,3.5,3.9
47,Vlade Divac,28,CHH,C,81,80,2840,17.9,.533,.055,.306,10.6,20.0,15.5,17.5,2.0,4.7,16.7,19.1,3.4,3.9,7.3,.123,0.6,2.0,2.5,3.3
48,Loy Vaught,28,LAC,PF,82,82,2838,16.6,.522,.011,.176,8.8,25.4,16.8,6.9,1.6,0.7,10.5,20.5,2.9,3.4,6.3,.106,-0.1,-0.9,-1.1,0.7
49,Jim Jackson,26,2TM,SG,77,77,2831,15.1,.526,.240,.301,5.1,11.5,8.2,19.4,1.6,0.9,15.1,21.6,2.8,1.6,4.4,.075,0.7,-0.9,-0.1,1.3
50,Jim Jackson,26,DAL,SG,46,46,1676,15.2,.532,.236,.320,5.5,10.3,7.9,16.8,1.8,0.7,13.8,21.3,1.8,1.1,2.8,.081,0.7,-0.8,-0.1,0.8
51,Jim Jackson,26,NJN,SF,31,31,1155,15.0,.518,.245,.277,4.5,13.2,8.6,23.2,1.3,1.1,17.0,22.0,1.1,0.5,1.6,.066,0.8,-1.0,-0.2,0.5
52,Steve Smith,27,ATL,SG,72,72,2818,17.4,.548,.339,.343,3.9,6.1,5.0,20.2,1.2,0.6,11.8,25.0,6.5,2.6,9.1,.154,2.7,-1.0,1.7,2.7
53,Chris Webber,23,WSB,PF,72,72,2806,21.8,.554,.129,.268,10.1,20.8,15.5,19.9,2.3,3.7,15.0,24.6,4.3,5.0,9.3,.159,3.1,2.2,5.3,5.1
54,Shareef Abdur-Rahim,20,VAN,PF,80,71,2802,17.4,.518,.022,.428,8.8,14.2,11.5,12.1,1.5,2.2,13.5,27.6,1.7,1.2,2.9,.049,0.3,-2.1,-1.8,0.2
55,Michael Finley,23,2TM,SF,83,54,2790,14.5,.530,.261,.229,3.6,11.9,7.8,14.3,1.3,0.7,12.2,22.0,2.3,1.6,3.9,.067,1.0,-0.7,0.3,1.6
